일자,식사,메뉴,작업자,대분류,중분류(재료1),중분류2(재료2),중분류3(재료3),중분류4(재료4),중분류5(재료5),소분류1(육류 종류만 기재),양식(western) 여부
2019.8.1,중식,오징어브로컬리숙회,,찜류,어패류,채소류,,,,,
2019.8.1,중식,청경채생채,연제호,무침류,채소류,,,,,,
2019.8.1,중식,배추겉절이,편도연,무침류,김치류,,,,,,
2019.8.1,석식,참치주먹밥,연제호,밥류,어패류,해조류,곡류,,,,
2019.8.1,석식,열무물국수,연제호,국수류,채소류,면류,양념 및 장류,,,,
2019.8.1,석식,돈육강정,연제호,튀김류,육류,,,,,돼지고기,
2019.8.1,석식,시저샐러드,편도연,샐러드류,채소류,,,,,,
2019.8.1,석식,또띠아칩,연제호,빵과자류,,,,,,,
2019.8.1,석식,음료,연제호,음료 및 주류,,,,,,,
2019.8.1,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.2,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.2,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.2,중식,고추장찌개,김도민,찌개류,양념 및 장류,채소류,,,,,
2019.8.2,중식,미트볼케찹조림,김윤수,조림류,육류,양념 및 장류,,,,돼지,
2019.8.2,중식,계란말이,김도민,구이류,난류,,,,,,
2019.8.2,중식,꽈리고추찜,문성일,찜류,채소류,,,,,,
2019.8.2,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.2,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.2,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.2,석식,매운버섯국,김도민,국탕류,채소류,,,,,,
2019.8.2,석식,고등어구이,편도연,구이류,어패류,,,,,,
2019.8.2,석식,두부스테이크,편도연,구이류,두류,,,,,,
2019.8.2,석식,참나물생채,김윤수,무침류,채소류,,,,,,
2019.8.2,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.5,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.5,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.5,중식,콩나물국,김윤수,국탕류,채소류,,,,,,
2019.8.5,중식,닭갈비,연제호,볶음류,육류,채소류,,,,닭고기,
2019.8.5,중식,실곤약흑임자무침,연제호,무침류,채소류,양념 및 장류,,,,,
2019.8.5,중식,건새우마늘쫑볶음,김도민,볶음류,어패류,채소류,,,,,
2019.8.5,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.5,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.5,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.5,석식,육개장,문성일,국탕류,채소류,육류,,,,,
2019.8.5,석식,꽁치오븐구이,문성일,구이류,어패류,,,,,,
2019.8.5,석식,마파두부,연제호,볶음류,두류,양념 및 장류,,,,,
2019.8.5,석식,상추파무침,문성일,무침류,채소류,양념 및 장류,,,,,
2019.8.5,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.6,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.6,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.6,중식,도토리묵냉국,김윤수,국탕류,묵류,,,,,,
2019.8.6,중식,짬뽕불고기,김도민,국수류,육류,어패류,채소류,,,소,
2019.8.6,중식,계란찜,김도민,찜류,난류,채소류,,,,,
2019.8.6,중식,양배추쌈*젓장,,단품류,채소류,양념 및 장류,,,,,
2019.8.6,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.6,석식,해물굴소스볶음밥,편도연,밥류,어패류,채소류,곡류,,,,
2019.8.6,석식,미소장국,문성일,국탕류,양념 및 장류,,,,,,
2019.8.6,석식,로제파스타,문성일,국수류,면류,,,,,,
2019.8.6,석식,양배추샐러드,김윤수,샐러드류,채소류,,,,,,
2019.8.6,석식,감자튀김,편도연,튀김류,곡류,,,,,,
2019.8.6,석식,무피클,문성일,단품류,채소류,,,,,,
2019.8.6,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.7,중식,짜장덮밥,연제호,밥류,육류,채소류,곡류,,,돼지,
2019.8.7,중식,맑은국,김윤수,국탕류,채소류,,,,,,
2019.8.7,중식,고추잡채*꽃빵,연제호,볶음류,육류,채소류,,,,돼지고기,
2019.8.7,중식,군만두,김도민,튀김류,육류,채소류,곡류,,,돼지,
2019.8.7,중식,단무지무침,연제호,무침류,채소류,양념 및 장류,,,,,
2019.8.7,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.7,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.7,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.7,석식,콩가루배추국,연제호,국탕류,두류,채소류,,,,,
2019.8.7,석식,돈육장조림,연제호,조림류,육류,,,,,돼지고기,
2019.8.7,석식,콩나물겨자채,연제호,무침류,채소류,양념 및 장류,,,,,
2019.8.7,석식,도라지생채,문성일,무침류,채소류,,,,,,
2019.8.7,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.8,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.8,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.8,중식,아욱국,문성일,국탕류,채소류,,,,,,
2019.8.8,중식,돼지갈비찜,연제호,찜류,육류,,,,,돼지고기,
2019.8.8,중식,어묵볶음,김윤수,볶음류,어패류,,,,,,
2019.8.8,중식,치커리유자청무침,문성일,무침류,채소류,,,,,,
2019.8.8,중식,배추겉절이,편도연,무침류,김치류,,,,,,
2019.8.8,석식,야채볶음밥,편도연,밥류,채소류,곡류,,,,,
2019.8.8,석식,김치말이국수,문성일,국수류,김치류,면류,,,,,
2019.8.8,석식,닭오븐구이,문성일,구이류,육류,,,,,닭,
2019.8.8,석식,키위드레싱샐러드,편도연,샐러드류,과일,채소류,,,,,
2019.8.8,석식,아오리사과,김윤수,단품류,과일류,,,,,,
2019.8.8,석식,열무김치,김도민,무침류,채소류,,,,,,
2019.8.9,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.9,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.9,중식,차돌된장찌개,김윤수,찌개류,육류,양념 및 장류,,,,,
2019.8.9,중식,주꾸미볶음,김도민,볶음류,어패류,양념 및 장류,채소류,,,,
2019.8.9,중식,옥수수전,연제호,전류,채소류,,,,,,
2019.8.9,중식,양념깻잎지,문성일,장아찌류,채소류,양념 및 장류,,,,,
2019.8.9,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.9,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.9,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.9,석식,얼갈이국,김도민,국탕류,채소류,두류,,,,,
2019.8.9,석식,등뼈김치찜,김도민,찜류,육류,김치류,,,,돼지,
2019.8.9,석식,두부구이,김도민,구이류,두류,,,,,,
2019.8.9,석식,참나물생채,김윤수,무침류,채소류,,,,,,
2019.8.9,석식,깍두기,연제호,무침류,김치류,,,,,,
2019.8.12,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.12,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.12,중식,된장찌개,연제호,찌개류,양념 및 장류,,,,,,
2019.8.12,중식,소고기숙주볶음,김도민,볶음류,육류,채소류,,,,소,
2019.8.12,중식,모듬묵*양념장,김도민,단품류,묵류,양념 및 장류,,,,,
2019.8.12,중식,고추잎나물,,무침류,채소류,양념 및 장류,,,,,
2019.8.12,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.12,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.12,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.12,석식,북어해장국,김윤수,국탕류,어패류,,,,,,
2019.8.12,석식,양념치킨,김윤수,튀김류,육류,,,,,닭,
2019.8.12,석식,오징어야채무침,편도연,무침류,채소류,어패류,,,,,
2019.8.12,석식,치킨무,연제호,장아찌류,채소류,,,,,,
2019.8.12,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.13,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.13,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.13,중식,꽃게탕,김윤수,국탕류,어패류,,,,,,
2019.8.13,중식,언양식불고기,문성일,볶음류,육류,,,,,불고기,
2019.8.13,중식,감자프리타타,연제호,전류,채소류,난류,,,,,
2019.8.13,중식,깻잎찜,편도연,찜류,채소류,,,,,,
2019.8.13,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.13,석식,제육김치덮밥,편도연,밥류,김치류,,,,,육류(돼지),
2019.8.13,석식,유부장국,김윤수,국탕류,두류,양념 및 장류,,,,,
2019.8.13,석식,까르보나라떡볶이,연제호,볶음류,떡류,,,,,,
2019.8.13,석식,김말이강정,김도민,튀김류,해조류,채소류,,,,,
2019.8.13,석식,양상추샐러드,문성일,샐러드류,채소류,,,,,,
2019.8.13,석식,깍두기,연제호,무침류,김치류,,,,,,
2019.8.14,중식,콩나물밥,김윤수,밥류,채소류,곡류,,,,,
2019.8.14,중식,올챙이만두국,연제호,국탕류,만두류,,,,,,
2019.8.14,중식,유린기,김도민,튀김류,육류,,,,,닭,
2019.8.14,중식,모히토과일샐러드,,샐러드류,채소류,과일류,양념 및 장류,,,,
2019.8.14,중식,쨔샤이무침,김도민,무침류,채소류,,,,,,
2019.8.14,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.14,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.14,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.14,석식,사과오이냉국,김도민,국탕류,과일류,채소류,해조류,,,,
2019.8.14,석식,오징어볶음*소면,연제호,볶음류,어패류,면류,,,,,
2019.8.14,석식,생선가스,문성일,튀김류,어패류,,,,,,
2019.8.14,석식,두반장가지나물,문성일,볶음류,채소류,양념 및 장류,,,,,
2019.8.14,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.16,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.16,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.16,중식,닭개장,김윤수,국탕류,육류,,,,,닭,
2019.8.16,중식,쇠고기장조림,문성일,조림류,육류,,,,,쇠고기,
2019.8.16,중식,잡채,문성일,무침류,육류,채소류,,,,돼지,
2019.8.16,중식,비름나물된장무침,,무침류,채소류,양념 및 장류,,,,,
2019.8.16,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.16,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.16,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.16,석식,해물짬뽕국,편도연,국탕류,어패류,채소류,,,,,
2019.8.16,석식,돈육굴소스볶음,김도민,볶음류,육류,,,,,돼지고기,
2019.8.16,석식,쇠고기두부찜,김도민,찜류,육류,채소류,,,,소고기,
2019.8.16,석식,멸치볶음,편도연,볶음류,어패류,,,,,,
2019.8.16,석식,열무김치,김도민,무침류,채소류,,,,,,
2019.8.19,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.19,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.19,중식,시래기국,편도연,국탕류,채소류,,,,,,
2019.8.19,중식,유자청제육볶음,연제호,볶음류,과일류,육류,,,,돼지고기,
2019.8.19,중식,해물겨자냉채,문성일,무침류,해조류,채소류,양념 및 장류,,,,
2019.8.19,중식,연두부*양념장,편도연,단품류,두류,,,,,,
2019.8.19,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.19,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.19,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.19,석식,콩나물김치국,편도연,국탕류,채소류,김치류,,,,,
2019.8.19,석식,안동찜닭,문성일,찜류,육류,,,,,닭,
2019.8.19,석식,셀프무쌈말이,연제호,장아찌류,채소류,,,,,,
2019.8.19,석식,땅콩조림,편도연,조림류,곡류,,,,,,
2019.8.19,석식,깍두기,연제호,무침류,김치류,,,,,,
2019.8.20,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.20,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.20,중식,소고기미역국,연제호,국탕류,육류,해조류,,,,소고기,
2019.8.20,중식,닭강정,연제호,튀김류,육류,,,,,돼지고기,
2019.8.20,중식,모듬소세지구이,연제호,구이류,육류,,,,,돼지고기,
2019.8.20,중식,얼갈이겉절이,연제호,무침류,채소류,양념 및 장류,,,,,
2019.8.20,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.20,석식,유부초밥,김도민,김(초)밥류,곡류,,,,,,
2019.8.20,석식,냉모밀국수,김윤수,국수류,면류,곡류,채소류,,,,
2019.8.20,석식,해물까스*칠리소스,편도연,튀김류,어패류,양념 및 장류,,,,,
2019.8.20,석식,콥샐러드,편도연,샐러드류,곡류,,,,,,
2019.8.20,석식,단무지,편도연,장아찌류,채소류,,,,,,
2019.8.20,석식,음료,연제호,음료 및 주류,,,,,,,
2019.8.20,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.21,중식,산채비빔밥,문성일,밥류,채소류,,,,,,
2019.8.21,중식,미소장국,문성일,국탕류,양념 및 장류,,,,,,
2019.8.21,중식,오징어튀김,연제호,튀김류,어패류,,,,,,
2019.8.21,중식,아삭고추무침,문성일,무침류,채소류,,,,,,
2019.8.21,중식,요플레,김도민,유제품,과일류,,,,,,
2019.8.21,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.21,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.21,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.21,석식,북어해장국,김윤수,국탕류,어패류,,,,,,
2019.8.21,석식,소고기낙지볶음,편도연,볶음류,육류,어패류,,,,육류(소),
2019.8.21,석식,녹두전,연제호,전류,채소류,,,,,,
2019.8.21,석식,무생채,김윤수,무침류,채소류,,,,,,
2019.8.21,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.22,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.22,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.22,중식,닭곰탕,김윤수,국탕류,채소류,육류,,,,닭,
2019.8.22,중식,류산슬,김윤수,볶음류,육류,어패류,,,,돼지,
2019.8.22,중식,오꼬노미야끼계란말이,연제호,전류,난류,,,,,,
2019.8.22,중식,오이도라지생채,김윤수,무침류,채소류,,,,,,
2019.8.22,중식,열무김치,김도민,무침류,채소류,,,,,,
2019.8.22,석식,목살필라프,김윤수,밥류,육류,채소류,,,,돼지,
2019.8.22,석식,꼬지어묵국,김도민,국탕류,묵류,어패류,,,,,
2019.8.22,석식,탕수육,편도연,튀김류,육류,,,,,육류(돼지),
2019.8.22,석식,과일요거트샐러드,문성일,샐러드류,과일류,채소류,,,,,
2019.8.22,석식,무피클,문성일,단품류,채소류,,,,,,
2019.8.22,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.23,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.23,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.23,중식,돈육김치찌개,김도민,찌개류,육류,김치류,,,,돼지,
2019.8.23,중식,미니채소떡갈비,김도민,튀김류,육류,채소류,,,,소,
2019.8.23,중식,자반고등어구이,김윤수,구이류,어패류,,,,,,
2019.8.23,중식,숙주나물,김윤수,무침류,채소류,,,,,,
2019.8.23,중식,배추겉절이,편도연,무침류,김치류,,,,,,
2019.8.23,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.23,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.23,석식,건새우아욱된장국,김윤수,국탕류,어패류,양념 및 장류,,,,,
2019.8.23,석식,동파삼겹수육,김윤수,찜류,육류,양념 및 장류,,,,돼지,
2019.8.23,석식,감자채볶음,연제호,볶음류,채소류,,,,,,
2019.8.23,석식,쫑상추무침,김윤수,무침류,채소류,,,,,,
2019.8.23,석식,열무김치,김도민,무침류,채소류,,,,,,
2019.8.26,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.26,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.26,중식,꽃게탕,김윤수,국탕류,어패류,,,,,,
2019.8.26,중식,함박스테이크,연제호,구이류,육류,,,,,돼지고기,
2019.8.26,중식,사과고구마그라탕,,구이류,채소류,난류,과일류,,,,
2019.8.26,중식,콩나물무침,편도연,무침류,채소류,,,,,,
2019.8.26,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.26,석식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.26,석식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.26,석식,매운버섯국,김도민,국탕류,채소류,,,,,,
2019.8.26,석식,돈육간장볶음,연제호,볶음류,육류,양념 및 장류,,,,돼지고기,
2019.8.26,석식,계란찜,김도민,찜류,난류,채소류,,,,,
2019.8.26,석식,청경채무침,편도연,무침류,채소류,,,,,,
2019.8.26,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.27,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.27,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.27,중식,고추장찌개,김도민,찌개류,양념 및 장류,채소류,,,,,
2019.8.27,중식,버섯불고기,편도연,볶음류,육류,채소류,,,,육류(소),
2019.8.27,중식,동태전,연제호,전류,어패류,난류,,,,,
2019.8.27,중식,레몬미역초무침,,무침류,해조류,양념 및 장류,,,,,
2019.8.27,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.27,석식,베이컨김치볶음밥,김윤수,밥류,육류,김치류,곡류,,,돼지,
2019.8.27,석식,새우튀김우동,김도민,국수류,면류,어패류,,,,,
2019.8.27,석식,찹쌀순대볶음,연제호,볶음류,육류,채소류,,,,돼지고기,
2019.8.27,석식,부추만두,편도연,찜류,만두류,,,,,,
2019.8.27,석식,수제오이피클,김도민,장아찌류,채소류,,,,,,
2019.8.27,석식,깍두기,연제호,무침류,김치류,,,,,,
2019.8.28,중식,카레덮밥,문성일,밥류,양념 및 장류,,,,,,
2019.8.28,중식,맑은국,김윤수,국탕류,채소류,,,,,,
2019.8.28,중식,치킨핑거,연제호,튀김류,육류,,,,,치킨류,
2019.8.28,중식,쫄면야채무침,편도연,무침류,면류,채소류,,,,,
2019.8.28,중식,오복지,김윤수,장아찌류,채소류,,,,,,
2019.8.28,중식,과일,연제호,단품류,과일류,,,,,,
2019.8.28,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.29,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.29,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.29,중식,배추된장국,김윤수,국탕류,채소류,양념 및 장류,,,,,
2019.8.29,중식,훈제오리구이,연제호,구이류,육류,,,,,오리고기,
2019.8.29,중식,매운어묵볶음,김도민,볶음류,어패류,채소류,,,,,
2019.8.29,중식,쌈무,김윤수,장아찌류,채소류,,,,,,
2019.8.29,중식,양파절임,김도민,장아찌류,채소류,,,,,,
2019.8.29,중식,부추겉절이,연제호,무침류,채소류,양념 및 장류,,,,,
2019.8.29,중식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.29,석식,오므라이스,문성일,밥류,난류,채소류,곡류,,,,
2019.8.29,석식,가쯔오장국,연제호,국탕류,양념 및 장류,,,,,,
2019.8.29,석식,소고기퀘사디아,김도민,빵과자류,육류,채소류,곡류,,,소,
2019.8.29,석식,멕시칸샐러드,연제호,샐러드류,채소류,어패류,양념 및 장류,,,,
2019.8.29,석식,음료,연제호,음료 및 주류,,,,,,,
2019.8.29,석식,포기김치,연제호,무침류,김치류,,,,,,
2019.8.30,중식,쌀밥,문성일,밥류,곡류,,,,,,
2019.8.30,중식,잡곡밥,편도연,밥류,곡류,,,,,,
2019.8.30,중식,부대찌개,김도민,찌개류,육류,난류,,,,돼지고기,
2019.8.30,중식,굴비구이,김윤수,구이류,어패류,,,,,,
2019.8.30,중식,비엔나컬리플라워볶음,연제호,볶음류,육류,채소류,,,,돼지,
2019.8.30,중식,김구이,연제호,구이류,해조류,,,,,,
2019.8.30,중식,배추겉절이,편도연,무침류,김치류,,,,,,
